settlement_id,auth_id,merchant_id,settled_amount,settled_ts,settled_date,currency
s17756,17756,4,11.39,2026-09-04 23:39:00,2026-09-04,USD
s17758,17758,40,57.99,2026-09-07 03:52:00,2026-09-07,USD
s17759,17759,21,20.67,2026-09-04 04:58:00,2026-09-04,USD
s17760,17760,22,10.11,2026-09-04 05:04:00,2026-09-04,USD
s17761,17761,42,67.31,2026-09-04 12:12:00,2026-09-04,USD
s17762,17762,12,41.68,2026-09-04 19:35:00,2026-09-04,USD
s17763,17763,32,17.5,2026-09-06 03:17:00,2026-09-06,USD
s17764,17764,9,58.71,2026-09-04 20:56:00,2026-09-04,USD
s17765,17765,37,21.2,2026-09-03 11:48:00,2026-09-03,USD
s17766,17766,24,25.25,2026-09-06 17:23:00,2026-09-06,USD
s17767,17767,39,23.46,2026-09-06 21:55:00,2026-09-06,USD
s17768,17768,18,20.41,2026-09-05 12:40:00,2026-09-05,USD
s17769,17769,53,4.33,2026-09-04 22:26:00,2026-09-04,USD
s17770,17770,12,44.92,2026-09-05 15:39:00,2026-09-05,USD
s17771,17771,58,22.2,2026-09-04 02:45:00,2026-09-04,USD
s17772,17772,52,8.25,2026-09-04 16:14:00,2026-09-04,USD
s17773,17773,43,4.26,2026-09-04 21:13:00,2026-09-04,USD
s17774,17774,52,39.93,2026-09-04 05:05:00,2026-09-04,USD
s17775,17775,22,214.75,2026-09-04 07:01:00,2026-09-04,USD
s17776,17776,14,42.68,2026-09-04 21:01:00,2026-09-04,USD
s17777,17777,34,36.34,2026-09-03 10:31:00,2026-09-03,USD
s17778,17778,55,26.14,2026-09-04 14:40:00,2026-09-04,USD
s17779,17779,15,2.76,2026-09-04 05:02:00,2026-09-04,USD
s17780,17780,58,12.76,2026-09-04 23:11:00,2026-09-04,USD
s17781,17781,13,27.82,2026-09-04 05:34:00,2026-09-04,USD
s17782,17782,57,23.38,2026-09-04 00:27:00,2026-09-04,USD
s17783,17783,41,22.1,2026-09-04 08:30:00,2026-09-04,USD
s17784,17784,23,43.48,2026-09-05 10:46:00,2026-09-05,USD
s17785,17785,23,111.2,2026-09-04 06:47:00,2026-09-04,USD
s17786,17786,4,3.5,2026-09-04 22:17:00,2026-09-04,USD
s17787,17787,45,89.05,2026-09-04 02:21:00,2026-09-04,USD
s17788,17788,3,32.59,2026-09-05 02:30:00,2026-09-05,USD
s17789,17789,8,14.78,2026-09-04 02:24:00,2026-09-04,USD
s17790,17790,27,40.96,2026-09-07 03:45:00,2026-09-07,USD
s17791,17791,2,10.72,2026-09-06 16:35:00,2026-09-06,USD
s17792,17792,40,83.22,2026-09-05 15:40:00,2026-09-05,USD
s17793,17793,51,8.05,2026-09-04 09:49:00,2026-09-04,USD
s17794,17794,36,8.2,2026-09-04 06:46:00,2026-09-04,USD
s17796,17796,45,72.87,2026-09-04 23:17:00,2026-09-04,USD
s17797,17797,11,22.75,2026-09-07 08:26:00,2026-09-07,USD
s17798,17798,11,29.7,2026-09-04 01:41:00,2026-09-04,USD
s17799,17799,12,30.32,2026-09-08 05:20:00,2026-09-08,USD
s17800,17800,31,26.96,2026-09-04 01:53:00,2026-09-04,USD
s17802,17802,38,29.21,2026-09-04 14:39:00,2026-09-04,USD
s17803,17803,45,25.47,2026-09-04 14:23:00,2026-09-04,USD
s17804,17804,43,11.59,2026-09-04 21:13:00,2026-09-04,USD
s17805,17805,35,23.33,2026-09-04 09:36:00,2026-09-04,USD
s17806,17806,15,13.3,2026-09-04 18:57:00,2026-09-04,USD
s17807,17807,16,78.61,2026-09-04 04:58:00,2026-09-04,USD
s17808,17808,1,15.86,2026-09-03 03:03:00,2026-09-03,USD
s17809,17809,48,26.8,2026-09-04 09:38:00,2026-09-04,USD
s17810,17810,24,27.32,2026-09-04 03:34:00,2026-09-04,USD
s17811,17811,32,39.32,2026-09-05 10:50:00,2026-09-05,USD
s17812,17812,45,15.14,2026-09-06 19:16:00,2026-09-06,USD
s17813,17813,56,6.17,2026-09-04 02:01:00,2026-09-04,USD
s17814,17814,5,19.12,2026-09-04 15:27:00,2026-09-04,USD
s17815,17815,47,13.9,2026-09-04 15:14:00,2026-09-04,USD
s17816,17816,56,31.37,2026-09-04 09:31:00,2026-09-04,USD
s17817,17817,51,262.55,2026-09-04 16:39:00,2026-09-04,USD
s17819,17819,19,9.93,2026-09-04 02:28:00,2026-09-04,USD
s17820,17820,57,19.4,2026-09-04 01:20:00,2026-09-04,USD
s17821,17821,50,8.24,2026-09-04 20:51:00,2026-09-04,USD
s17822,17822,58,73.52,2026-09-03 05:32:00,2026-09-03,USD
s17823,17823,43,116.3,2026-09-04 13:58:00,2026-09-04,USD
s17824,17824,16,15.17,2026-09-04 04:10:00,2026-09-04,USD
s17825,17825,8,99.88,2026-09-07 13:11:00,2026-09-07,USD
s17826,17826,56,15.81,2026-09-05 20:39:00,2026-09-05,USD
s17827,17827,56,18.91,2026-09-04 20:40:00,2026-09-04,USD
s17828,17828,23,157.96,2026-09-05 04:55:00,2026-09-05,USD
s17829,17829,25,10.98,2026-09-05 14:34:00,2026-09-05,USD
s17830,17830,19,4.88,2026-09-12 03:53:00,2026-09-12,USD
s17831,17831,34,42.12,2026-09-04 14:43:00,2026-09-04,USD
s17832,17832,6,21.84,2026-09-05 09:25:00,2026-09-05,USD
s17833,17833,21,53.58,2026-09-04 15:57:00,2026-09-04,USD
s17834,17834,28,21.66,2026-09-04 10:33:00,2026-09-04,USD
s17837,17837,10,23.88,2026-09-04 08:23:00,2026-09-04,USD
s17838,17838,3,109.36,2026-09-04 20:51:00,2026-09-04,USD
s17839,17839,23,13.57,2026-09-04 17:39:00,2026-09-04,USD
s17840,17840,13,63.44,2026-09-05 22:42:00,2026-09-05,USD
s17841,17841,21,1.67,2026-09-06 12:23:00,2026-09-06,USD
s17842,17842,9,72.32,2026-09-04 20:45:00,2026-09-04,USD
s17844,17844,4,44.45,2026-09-07 15:53:00,2026-09-07,USD
s17845,17845,20,24.79,2026-09-05 19:00:00,2026-09-05,USD
s17846,17846,19,6.56,2026-09-05 17:38:00,2026-09-05,USD
s17847,17847,53,64.63,2026-09-03 06:51:00,2026-09-03,USD
s17848,17848,20,170.56,2026-09-07 16:27:00,2026-09-07,USD
s17849,17849,48,36.32,2026-09-04 03:46:00,2026-09-04,USD
s17850,17850,53,28.97,2026-09-03 22:21:00,2026-09-03,USD
s17851,17851,40,39.53,2026-09-04 04:41:00,2026-09-04,USD
s17852,17852,5,28.28,2026-09-04 01:43:00,2026-09-04,USD
s17853,17853,31,11.24,2026-09-04 02:54:00,2026-09-04,USD
s17854,17854,30,39.08,2026-09-06 19:40:00,2026-09-06,USD
s17855,17855,17,11.65,2026-09-03 16:19:00,2026-09-03,USD
s17856,17856,29,6.0,2026-09-10 09:54:00,2026-09-10,USD
s17857,17857,42,10.93,2026-09-04 12:59:00,2026-09-04,USD
s17858,17858,30,26.68,2026-09-04 07:06:00,2026-09-04,USD
s17859,17859,21,35.82,2026-09-10 12:22:00,2026-09-10,USD
s17860,17860,39,16.99,2026-09-03 17:24:00,2026-09-03,USD
s17861,17861,37,8.38,2026-09-03 04:07:00,2026-09-03,USD
s17862,17862,17,119.86,2026-09-04 11:48:00,2026-09-04,USD
s17863,17863,60,103.97,2026-09-12 12:28:00,2026-09-12,USD
s17865,17865,52,63.77,2026-09-04 18:09:00,2026-09-04,USD
s17866,17866,24,2.79,2026-09-04 07:27:00,2026-09-04,USD
s17867,17867,53,27.17,2026-09-04 07:32:00,2026-09-04,USD
s17868,17868,37,101.77,2026-09-04 20:47:00,2026-09-04,USD
s17869,17869,56,28.84,2026-09-03 11:00:00,2026-09-03,USD
s17871,17871,47,187.36,2026-09-04 22:15:00,2026-09-04,USD
s17872,17872,34,57.56,2026-09-03 06:12:00,2026-09-03,USD
s17873,17873,47,104.51,2026-09-05 13:28:00,2026-09-05,USD
s17874,17874,46,24.68,2026-09-07 00:06:00,2026-09-07,USD
s17875,17875,48,48.03,2026-09-05 15:45:00,2026-09-05,USD
s17876,17876,1,78.1,2026-09-04 19:11:00,2026-09-04,USD
s17877,17877,4,25.58,2026-09-05 04:35:00,2026-09-05,USD
s17878,17878,20,52.86,2026-09-06 05:24:00,2026-09-06,USD
s17879,17879,20,13.45,2026-09-05 07:31:00,2026-09-05,USD
s17880,17880,42,139.03,2026-09-06 21:08:00,2026-09-06,USD
s17881,17881,17,142.26,2026-09-04 00:59:00,2026-09-04,USD
s17882,17882,25,8.05,2026-09-04 21:59:00,2026-09-04,USD
s17883,17883,21,106.82,2026-09-06 00:21:00,2026-09-06,USD
s17884,17884,60,65.33,2026-09-08 05:50:00,2026-09-08,USD
s17885,17885,28,13.62,2026-09-06 12:41:00,2026-09-06,USD
s17886,17886,1,46.51,2026-09-04 18:37:00,2026-09-04,USD
s17887,17887,5,40.75,2026-09-04 16:35:00,2026-09-04,USD
s17888,17888,33,13.71,2026-09-04 08:57:00,2026-09-04,USD
s17889,17889,56,10.87,2026-09-04 12:06:00,2026-09-04,USD
s17890,17890,24,9.51,2026-09-07 10:29:00,2026-09-07,USD
s17891,17891,10,23.41,2026-09-05 06:27:00,2026-09-05,USD
s17892,17892,3,38.85,2026-09-06 13:36:00,2026-09-06,USD
s17893,17893,17,29.26,2026-09-04 09:48:00,2026-09-04,USD
s17894,17894,32,18.23,2026-09-05 03:52:00,2026-09-05,USD
s17895,17895,28,5.11,2026-09-06 19:46:00,2026-09-06,USD
s17896,17896,57,33.05,2026-09-04 04:47:00,2026-09-04,USD
s17897,17897,27,149.53,2026-09-08 23:23:00,2026-09-08,USD
s17898,17898,22,17.44,2026-09-03 13:01:00,2026-09-03,USD
s17899,17899,10,24.15,2026-09-06 02:30:00,2026-09-06,USD
s17900,17900,2,26.63,2026-09-05 20:40:00,2026-09-05,USD
s17901,17901,4,6.7,2026-09-08 01:57:00,2026-09-08,USD
s17902,17902,2,10.29,2026-09-05 19:28:00,2026-09-05,USD
s17903,17903,8,75.79,2026-09-04 15:13:00,2026-09-04,USD
s17904,17904,15,34.94,2026-09-03 16:19:00,2026-09-03,USD
s17905,17905,28,17.57,2026-09-05 00:37:00,2026-09-05,USD
s17906,17906,40,69.65,2026-09-03 03:40:00,2026-09-03,USD
s17907,17907,47,15.32,2026-09-03 18:16:00,2026-09-03,USD
s17908,17908,51,13.79,2026-09-05 03:40:00,2026-09-05,USD
s17909,17909,43,38.77,2026-09-04 08:27:00,2026-09-04,USD
s17910,17910,24,26.84,2026-09-04 19:38:00,2026-09-04,USD
s17911,17911,49,55.26,2026-09-04 00:13:00,2026-09-04,USD
s17912,17912,16,20.81,2026-09-03 01:14:00,2026-09-03,USD
s17913,17913,42,13.54,2026-09-05 22:51:00,2026-09-05,USD
s17914,17914,29,309.96,2026-09-04 18:54:00,2026-09-04,USD
s17915,17915,55,156.93,2026-09-05 20:01:00,2026-09-05,USD
s17916,17916,12,34.31,2026-09-04 09:01:00,2026-09-04,USD
s17917,17917,3,2.9,2026-09-03 09:25:00,2026-09-03,USD
s17918,17918,46,35.62,2026-09-03 16:35:00,2026-09-03,USD
s17919,17919,7,54.89,2026-09-04 03:40:00,2026-09-04,USD
s17921,17921,34,15.11,2026-09-04 10:38:00,2026-09-04,USD
s17922,17922,44,34.5,2026-09-04 10:51:00,2026-09-04,USD
s17923,17923,33,16.75,2026-09-03 14:13:00,2026-09-03,USD
s17924,17924,53,49.42,2026-09-03 23:33:00,2026-09-03,USD
s17925,17925,9,98.42,2026-09-08 06:09:00,2026-09-08,USD
s17926,17926,18,28.44,2026-09-04 22:54:00,2026-09-04,USD
s17927,17927,54,23.71,2026-09-05 19:08:00,2026-09-05,USD
s17928,17928,34,4.65,2026-09-04 21:16:00,2026-09-04,USD
s17929,17929,39,11.36,2026-09-04 05:19:00,2026-09-04,USD
s17930,17930,54,73.57,2026-09-03 00:25:00,2026-09-03,USD
s17931,17931,14,11.96,2026-09-06 20:50:00,2026-09-06,USD
s17932,17932,20,5.01,2026-09-07 14:22:00,2026-09-07,USD
s17933,17933,42,22.74,2026-09-06 18:49:00,2026-09-06,USD
s17934,17934,43,56.12,2026-09-05 03:24:00,2026-09-05,USD
s17935,17935,49,5.94,2026-09-03 00:38:00,2026-09-03,USD
s17936,17936,9,38.4,2026-09-04 16:38:00,2026-09-04,USD
s17937,17937,52,29.3,2026-09-04 14:26:00,2026-09-04,USD
s17938,17938,15,19.25,2026-09-05 03:28:00,2026-09-05,USD
s17939,17939,19,50.95,2026-09-04 18:51:00,2026-09-04,USD
s17940,17940,58,20.25,2026-09-04 13:30:00,2026-09-04,USD
s17941,17941,22,47.36,2026-09-05 20:36:00,2026-09-05,USD
s17942,17942,32,36.01,2026-09-04 13:53:00,2026-09-04,USD
s17943,17943,42,9.27,2026-09-04 03:54:00,2026-09-04,USD
s17944,17944,39,38.31,2026-09-07 07:13:00,2026-09-07,USD
s17945,17945,15,144.29,2026-09-12 22:14:00,2026-09-12,USD
s17946,17946,59,2.77,2026-09-12 22:44:00,2026-09-12,USD
s17947,17947,41,1.92,2026-09-04 03:56:00,2026-09-04,USD
s17948,17948,40,26.26,2026-09-04 19:54:00,2026-09-04,USD
s17949,17949,22,47.29,2026-09-04 23:23:00,2026-09-04,USD
s17950,17950,10,37.37,2026-09-04 02:43:00,2026-09-04,USD
s17951,17951,28,10.64,2026-09-05 22:21:00,2026-09-05,USD
s17952,17952,53,40.36,2026-09-04 07:40:00,2026-09-04,USD
s17953,17953,48,7.67,2026-09-04 00:34:00,2026-09-04,USD
s17954,17954,18,115.38,2026-09-07 18:11:00,2026-09-07,USD
s17955,17955,12,29.43,2026-09-03 13:28:00,2026-09-03,USD
s17956,17956,45,15.0,2026-09-04 17:58:00,2026-09-04,USD
s17957,17957,26,20.26,2026-09-04 13:52:00,2026-09-04,USD
s17958,17958,13,7.95,2026-09-03 06:10:00,2026-09-03,USD
s17959,17959,17,15.65,2026-09-04 04:50:00,2026-09-04,USD
s17960,17960,28,4.34,2026-09-06 03:10:00,2026-09-06,USD
s17961,17961,22,18.29,2026-09-04 15:11:00,2026-09-04,USD
s17962,17962,27,9.25,2026-09-06 18:49:00,2026-09-06,USD
s17963,17963,9,39.29,2026-09-04 07:29:00,2026-09-04,USD
s17964,17964,57,32.0,2026-09-03 18:10:00,2026-09-03,USD
s17965,17965,33,162.72,2026-09-07 10:08:00,2026-09-07,USD
s17966,17966,39,19.18,2026-09-03 17:44:00,2026-09-03,USD
s17967,17967,37,7.11,2026-09-04 01:36:00,2026-09-04,USD
s17968,17968,8,10.05,2026-09-07 23:23:00,2026-09-07,USD
s17969,17969,48,21.37,2026-09-07 05:27:00,2026-09-07,USD
s17970,17970,27,2.53,2026-09-04 05:42:00,2026-09-04,USD
s17971,17971,41,30.27,2026-09-06 23:00:00,2026-09-06,USD
s17972,17972,21,116.66,2026-09-04 18:17:00,2026-09-04,USD
s17973,17973,7,71.59,2026-09-08 19:39:00,2026-09-08,USD
s17974,17974,43,35.28,2026-09-03 09:44:00,2026-09-03,USD
s17975,17975,21,18.95,2026-09-04 21:41:00,2026-09-04,USD
s17976,17976,37,9.51,2026-09-04 06:23:00,2026-09-04,USD
s17977,17977,7,60.61,2026-09-04 13:04:00,2026-09-04,USD
s17978,17978,21,2.35,2026-09-04 15:05:00,2026-09-04,USD
s17979,17979,18,28.69,2026-09-03 22:20:00,2026-09-03,USD
s17980,17980,45,5.59,2026-09-03 06:41:00,2026-09-03,USD
s17981,17981,47,24.46,2026-09-06 20:14:00,2026-09-06,USD
s17982,17982,21,45.46,2026-09-05 12:14:00,2026-09-05,USD
s17983,17983,21,17.13,2026-09-10 11:28:00,2026-09-10,USD
s17984,17984,3,33.82,2026-09-04 08:36:00,2026-09-04,USD
s17985,17985,13,27.89,2026-09-04 05:08:00,2026-09-04,USD
s17986,17986,10,27.5,2026-09-06 13:29:00,2026-09-06,USD
s17987,17987,22,37.02,2026-09-06 09:18:00,2026-09-06,USD
s17988,17988,34,38.94,2026-09-06 15:23:00,2026-09-06,USD
s17989,17989,48,1.63,2026-09-03 14:28:00,2026-09-03,USD
s17991,17991,43,41.55,2026-09-04 18:23:00,2026-09-04,USD
s17992,17992,33,5.29,2026-09-03 11:12:00,2026-09-03,USD
s17993,17993,19,76.43,2026-09-06 17:07:00,2026-09-06,USD
s17994,17994,32,45.23,2026-09-04 16:44:00,2026-09-04,USD
s17995,17995,35,31.53,2026-09-04 08:27:00,2026-09-04,USD
s17996,17996,21,28.11,2026-09-04 18:25:00,2026-09-04,USD
s17997,17997,4,43.67,2026-09-05 22:59:00,2026-09-05,USD
s17998,17998,54,15.62,2026-09-04 07:00:00,2026-09-04,USD
s17999,17999,23,48.3,2026-09-04 06:37:00,2026-09-04,USD
s18002,18002,55,28.39,2026-09-04 12:15:00,2026-09-04,USD
s18003,18003,10,149.52,2026-09-03 02:27:00,2026-09-03,USD
s18004,18004,51,27.5,2026-09-03 10:43:00,2026-09-03,USD
s18005,18005,20,9.64,2026-09-10 04:52:00,2026-09-10,USD
s18006,18006,48,18.93,2026-09-04 12:34:00,2026-09-04,USD
s18007,18007,31,24.93,2026-09-07 08:45:00,2026-09-07,USD
s18008,18008,46,92.29,2026-09-12 01:57:00,2026-09-12,USD
s18009,18009,16,19.33,2026-09-04 06:25:00,2026-09-04,USD
s18010,18010,13,59.69,2026-09-04 10:35:00,2026-09-04,USD
s18011,18011,47,115.04,2026-09-07 00:02:00,2026-09-07,USD
s18012,18012,31,63.47,2026-09-04 20:04:00,2026-09-04,USD
s18013,18013,60,27.94,2026-09-05 10:49:00,2026-09-05,USD
s18014,18014,31,14.76,2026-09-03 09:49:00,2026-09-03,USD
s18015,18015,41,38.39,2026-09-04 09:47:00,2026-09-04,USD
s18016,18016,10,47.32,2026-09-07 02:33:00,2026-09-07,USD
s18017,18017,57,39.61,2026-09-04 09:17:00,2026-09-04,USD
s18018,18018,34,197.69,2026-09-05 09:07:00,2026-09-05,USD
s18019,18019,17,67.83,2026-09-06 05:55:00,2026-09-06,USD
s18020,18020,44,39.03,2026-09-04 16:32:00,2026-09-04,USD
s18021,18021,17,8.53,2026-09-04 06:17:00,2026-09-04,USD
s18022,18022,56,77.19,2026-09-04 12:41:00,2026-09-04,USD
s18023,18023,54,250.0,2026-09-07 15:14:00,2026-09-07,USD
s18024,18024,18,28.14,2026-09-06 11:02:00,2026-09-06,USD
s18025,18025,4,15.33,2026-09-06 19:53:00,2026-09-06,USD
s18027,18027,38,88.55,2026-09-04 10:21:00,2026-09-04,USD
s18028,18028,17,14.75,2026-09-06 20:07:00,2026-09-06,USD
s18030,18030,5,18.01,2026-09-05 23:15:00,2026-09-05,USD
s18031,18031,28,3.69,2026-09-04 08:50:00,2026-09-04,USD
s18032,18032,28,1.26,2026-09-04 08:43:00,2026-09-04,USD
s18033,18033,28,24.55,2026-09-05 20:00:00,2026-09-05,USD
s18034,18034,44,12.77,2026-09-03 12:07:00,2026-09-03,USD
s18035,18035,32,41.22,2026-09-05 13:36:00,2026-09-05,USD
s18036,18036,46,200.44,2026-09-05 00:38:00,2026-09-05,USD
s18037,18037,10,85.7,2026-09-04 19:55:00,2026-09-04,USD
s18038,18038,11,28.17,2026-09-03 22:23:00,2026-09-03,USD
s18039,18039,5,12.85,2026-09-06 09:11:00,2026-09-06,USD
s18040,18040,47,9.99,2026-09-04 05:15:00,2026-09-04,USD
s18041,18041,48,79.93,2026-09-04 23:53:00,2026-09-04,USD
s18042,18042,49,23.4,2026-09-07 20:21:00,2026-09-07,USD
s18043,18043,20,14.38,2026-09-04 22:20:00,2026-09-04,USD
s18044,18044,52,87.51,2026-09-04 21:53:00,2026-09-04,USD
s18045,18045,46,81.75,2026-09-07 01:19:00,2026-09-07,USD
s18046,18046,28,3.61,2026-09-04 00:06:00,2026-09-04,USD
s18047,18047,53,33.21,2026-09-03 17:15:00,2026-09-03,USD
s18048,18048,18,43.55,2026-09-04 12:13:00,2026-09-04,USD
s18049,18049,3,86.97,2026-09-04 20:07:00,2026-09-04,USD
s18051,18051,26,3.4,2026-09-04 23:45:00,2026-09-04,USD
s18052,18052,23,2.72,2026-09-03 23:28:00,2026-09-03,USD
s18053,18053,59,7.85,2026-09-07 05:17:00,2026-09-07,USD
s18054,18054,56,94.44,2026-09-07 12:33:00,2026-09-07,USD
s18055,18055,59,28.91,2026-09-04 04:04:00,2026-09-04,USD
s18056,18056,55,31.31,2026-09-05 15:44:00,2026-09-05,USD
s18057,18057,1,9.58,2026-09-04 00:31:00,2026-09-04,USD
s18058,18058,3,24.28,2026-09-04 04:24:00,2026-09-04,USD
s18059,18059,37,9.21,2026-09-03 10:28:00,2026-09-03,USD
s18060,18060,36,21.42,2026-09-04 22:11:00,2026-09-04,USD
s18061,18061,45,11.38,2026-09-04 16:32:00,2026-09-04,USD
s18062,18062,42,69.35,2026-09-04 19:08:00,2026-09-04,USD
s18063,18063,28,20.34,2026-09-04 22:32:00,2026-09-04,USD
s18064,18064,25,162.93,2026-09-04 02:28:00,2026-09-04,USD
s18065,18065,21,43.2,2026-09-05 08:01:00,2026-09-05,USD
s18066,18066,53,26.4,2026-09-08 15:12:00,2026-09-08,USD
s18067,18067,54,2.88,2026-09-10 06:30:00,2026-09-10,USD
s18068,18068,36,57.39,2026-09-04 12:32:00,2026-09-04,USD
s18069,18069,59,46.15,2026-09-03 03:38:00,2026-09-03,USD
s18070,18070,52,9.07,2026-09-04 20:53:00,2026-09-04,USD
s18071,18071,30,51.06,2026-09-03 05:28:00,2026-09-03,USD
s18072,18072,30,14.65,2026-09-07 12:09:00,2026-09-07,USD
s18073,18073,46,58.68,2026-09-04 15:07:00,2026-09-04,USD
s18074,18074,11,13.43,2026-09-04 21:34:00,2026-09-04,USD
s18075,18075,45,25.61,2026-09-03 18:54:00,2026-09-03,USD
s18076,18076,54,21.41,2026-09-04 05:47:00,2026-09-04,USD
s18077,18077,29,57.65,2026-09-04 11:35:00,2026-09-04,USD
s18078,18078,54,34.54,2026-09-03 10:04:00,2026-09-03,USD
s18079,18079,43,42.5,2026-09-04 15:32:00,2026-09-04,USD
s18080,18080,32,42.29,2026-09-04 17:16:00,2026-09-04,USD
s18081,18081,9,50.15,2026-09-04 08:25:00,2026-09-04,USD
s18082,18082,54,10.43,2026-09-04 22:32:00,2026-09-04,USD
s18083,18083,18,10.11,2026-09-04 10:19:00,2026-09-04,USD
s18084,18084,4,19.39,2026-09-04 05:21:00,2026-09-04,USD
s18085,18085,20,22.4,2026-09-04 19:12:00,2026-09-04,USD
s18086,18086,35,61.76,2026-09-03 12:41:00,2026-09-03,USD
s18087,18087,16,4.38,2026-09-06 02:07:00,2026-09-06,USD
s18088,18088,4,40.33,2026-09-03 22:39:00,2026-09-03,USD
s18089,18089,59,60.12,2026-09-04 05:58:00,2026-09-04,USD
s18090,18090,22,16.14,2026-09-04 21:34:00,2026-09-04,USD
s18091,18091,51,12.58,2026-09-06 01:00:00,2026-09-06,USD
s18092,18092,37,16.52,2026-09-03 10:06:00,2026-09-03,USD
s18093,18093,53,112.38,2026-09-10 03:48:00,2026-09-10,USD
s18094,18094,54,67.74,2026-09-05 12:44:00,2026-09-05,USD
s18095,18095,40,55.64,2026-09-07 22:13:00,2026-09-07,USD
s18096,18096,13,29.67,2026-09-03 21:24:00,2026-09-03,USD
s18097,18097,60,10.17,2026-09-04 10:07:00,2026-09-04,USD
s18098,18098,53,9.3,2026-09-04 08:37:00,2026-09-04,USD
s18099,18099,55,51.84,2026-09-04 02:53:00,2026-09-04,USD
s18100,18100,55,83.05,2026-09-03 19:00:00,2026-09-03,USD
s18101,18101,59,163.27,2026-09-04 03:05:00,2026-09-04,USD
s18102,18102,11,52.95,2026-09-04 15:43:00,2026-09-04,USD
s18103,18103,8,17.77,2026-09-06 05:03:00,2026-09-06,USD
s18104,18104,16,47.06,2026-09-08 12:12:00,2026-09-08,USD
s18105,18105,6,76.84,2026-09-03 04:08:00,2026-09-03,USD
s18106,18106,29,10.6,2026-09-06 05:40:00,2026-09-06,USD
s18107,18107,37,27.62,2026-09-06 22:56:00,2026-09-06,USD
s18108,18108,15,57.36,2026-09-05 00:12:00,2026-09-05,USD
s18109,18109,17,17.81,2026-09-03 02:06:00,2026-09-03,USD
s18111,18111,8,20.95,2026-09-04 15:41:00,2026-09-04,USD
s18112,18112,4,22.19,2026-09-04 07:39:00,2026-09-04,USD
s18113,18113,13,30.24,2026-09-06 14:34:00,2026-09-06,USD
s18114,18114,59,135.21,2026-09-06 20:12:00,2026-09-06,USD
s18115,18115,32,25.45,2026-09-07 21:30:00,2026-09-07,USD
s18116,18116,54,31.79,2026-09-07 19:43:00,2026-09-07,USD
s18117,18117,59,16.05,2026-09-05 13:00:00,2026-09-05,USD
s18118,18118,1,43.95,2026-09-04 20:05:00,2026-09-04,USD
s18119,18119,40,12.37,2026-09-06 21:26:00,2026-09-06,USD
s18120,18120,20,53.44,2026-09-03 13:40:00,2026-09-03,USD
s18121,18121,31,4.52,2026-09-04 19:14:00,2026-09-04,USD
s18122,18122,43,12.4,2026-09-04 10:18:00,2026-09-04,USD
s18123,18123,59,11.15,2026-09-04 07:37:00,2026-09-04,USD
s18124,18124,17,128.6,2026-09-04 03:00:00,2026-09-04,USD
s18125,18125,4,56.6,2026-09-04 22:25:00,2026-09-04,USD
s18126,18126,20,19.82,2026-09-04 06:20:00,2026-09-04,USD
s18127,18127,6,14.53,2026-09-04 02:58:00,2026-09-04,USD
s18128,18128,47,280.22,2026-09-06 07:37:00,2026-09-06,USD
s18129,18129,30,21.76,2026-09-05 20:17:00,2026-09-05,USD
s18130,18130,14,22.71,2026-09-04 19:15:00,2026-09-04,USD
s18131,18131,14,7.71,2026-09-06 09:32:00,2026-09-06,USD
s18132,18132,10,24.55,2026-09-04 16:30:00,2026-09-04,USD
s18133,18133,27,59.52,2026-09-03 20:09:00,2026-09-03,USD
s18134,18134,19,43.31,2026-09-03 08:44:00,2026-09-03,USD
s18135,18135,45,44.45,2026-09-10 18:36:00,2026-09-10,USD
s18136,18136,42,135.32,2026-09-04 03:20:00,2026-09-04,USD
s18137,18137,23,2.08,2026-09-05 20:34:00,2026-09-05,USD
s18138,18138,6,14.57,2026-09-12 02:28:00,2026-09-12,USD
s18139,18139,50,27.95,2026-09-05 12:50:00,2026-09-05,USD
s18140,18140,44,63.77,2026-09-04 15:32:00,2026-09-04,USD
s18141,18141,47,85.65,2026-09-04 20:07:00,2026-09-04,USD
s18142,18142,17,14.27,2026-09-04 02:54:00,2026-09-04,USD
s18143,18143,53,50.53,2026-09-04 06:13:00,2026-09-04,USD
s18144,18144,4,8.61,2026-09-04 02:09:00,2026-09-04,USD
s18145,18145,42,17.68,2026-09-03 15:02:00,2026-09-03,USD
s18146,18146,23,7.88,2026-09-04 06:43:00,2026-09-04,USD
s18147,18147,44,17.39,2026-09-03 02:14:00,2026-09-03,USD
s18148,18148,41,14.05,2026-09-04 19:59:00,2026-09-04,USD
s18149,18149,44,8.42,2026-09-07 14:51:00,2026-09-07,USD
s18150,18150,18,15.54,2026-09-04 19:45:00,2026-09-04,USD
s18151,18151,24,39.53,2026-09-04 20:12:00,2026-09-04,USD
s18152,18152,24,75.48,2026-09-04 00:17:00,2026-09-04,USD
s18153,18153,18,7.52,2026-09-05 04:24:00,2026-09-05,USD
s18154,18154,28,142.88,2026-09-03 16:11:00,2026-09-03,USD
s18155,18155,34,10.9,2026-09-04 07:53:00,2026-09-04,USD
s18156,18156,26,9.14,2026-09-03 00:13:00,2026-09-03,USD
s18157,18157,10,29.11,2026-09-04 15:05:00,2026-09-04,USD
s18158,18158,28,85.14,2026-09-03 16:52:00,2026-09-03,USD
s18159,18159,1,25.23,2026-09-06 00:47:00,2026-09-06,USD
